PFAM_NAME	PFAM_ACC	PFAM_DESC	IS_DUF
ACT_3	PF10000	ACT domain	0
ACT_4	PF13291	ACT domain	0
ACT_5	PF13710	ACT domain	0
ACT_6	PF13740	ACT domain	0
ACT_7	PF13840	ACT domain	0
ACT_8	PF19571	ACT domain pair	0
ACT_9	PF22468	ACT domain	0
ACT_ACR9_3rd	PF24931	ACR9-like, ACT-like domain	0
ACT_ACR9_C	PF24926	ACT domain-containing protein ACR9, C-terminal	0
ACT_ACR_D1	PF26956	ACR family N-terminal ACT domain	0
ACT_AHAS_ss	PF22629	AHAS small subunit-like ACT domain	0
ACT_phage	PF24021	Phage ACT-like domain	0
ACT_PSP_2	PF21086	ACT domain	0
ACT_YhiD_C	PF26539	YhiD C-terminal ACT domain	0
acVLRF1	PF18859	Actinobacteria/chloroflexi VLRF1 release factor	0
Acyl-ACP_TE	PF01643	Acyl-ACP thioesterase N-terminal domain	0
Acyl-ACP_TE_C	PF20791	Acyl-ACP thioesterase C-terminal domain	0
Acyl-CoA-dh_C	PF21263	Acyl-CoA dehydrogenase, C-terminal domain	0
Acyl-CoA_dh_1	PF00441	Acyl-CoA dehydrogenase, C-terminal domain	0
Acyl-CoA_dh_2	PF08028	Acyl-CoA dehydrogenase, C-terminal domain	0
Acyl-CoA_dh_C	PF12806	Acetyl-CoA dehydrogenase C-terminal like	0
Acyl-CoA_dh_M	PF02770	Acyl-CoA dehydrogenase, middle domain	0
Acyl-CoA_dh_N	PF02771	Acyl-CoA dehydrogenase, N-terminal domain	0
Acyl-CoA_ox_N	PF14749	Acyl-coenzyme A oxidase N-terminal	0
Acyl-thio_N	PF12590	Acyl-ATP thioesterase	0
AcylCoA_dehyd_C	PF12186	Acyl-CoA dehydrogenase C terminal	0
Acylphosphatase	PF00708	Acylphosphatase	0
Acyltransferase	PF01553	Acyltransferase	0
Acyltransf_2	PF19576	Acyltransferase	0
Acyltransf_C	PF16076	Acyltransferase C-terminus	0
Acyl_CoA_thio	PF02551	Acyl-CoA thioesterase	0
Acyl_LnsA	PF28265	Lipoprotein N-acylation protein LnsA-like	0
Acyl_transf_1	PF00698	Acyl transferase domain	0
Acyl_transf_2	PF02273	Acyl transferase	0
Acyl_transf_3	PF01757	Acyltransferase domain	0
AC_1	PF18883	Autochaperone Domain Type 1	0
AC_N	PF16214	Adenylyl cyclase N-terminal extracellular and transmembrane region	0
AD	PF09793	Anticodon-binding domain	0
Ada3	PF10198	Histone acetyltransferases subunit 3	0
ADAM10_Cys-rich	PF21299	ADAM10, cysteine-rich domain	0
ADAM17_MPD	PF16698	Membrane-proximal domain, switch, for ADAM17	0
ADAMTSL1	PF24484	ADAMTSL1 domain	0
ADAMTS_C	PF23178	ADAMTS C-terminal helical domain	0
ADAMTS_CR_2	PF17771	ADAMTS cysteine-rich domain 2	0
ADAMTS_CR_3	PF19236	ADAMTS cysteine-rich domain	0
ADAMTS_spacer1	PF05986	ADAM-TS Spacer 1	0
ADAM_CR	PF08516	ADAM cysteine-rich	0
Adaptin_binding	PF10199	Alpha and gamma adaptin binding protein p34	0
Adaptin_N	PF01602	Adaptin N terminal region	0
Adap_comp_sub	PF00928	Adaptor complexes medium subunit family	0
Ada_Zn_binding	PF02805	Metal binding domain of Ada	0
ADC	PF06314	Acetoacetate decarboxylase (ADC)	0
Adcy_cons_dom	PF06327	Adenylate cyclase, conserved domain	0
AddB_5th	PF27467	ATP-dependent helicase/deoxyribonuclease AddB fifth domain	0
ADDB_N	PF21445	ADDB, N-terminal	0
ADDT	PF18724	Amino acid:DNA transferase	0
ADD_ATRX	PF17981	Cysteine Rich ADD domain	0
ADD_DNMT3	PF17980	DNMT3, cysteine rich ADD domain, GATA1-like zinc finger	0
Adenine_deam_C	PF13382	Adenine deaminase C-terminal domain	0
Adenine_glyco	PF03352	Methyladenine glycosylase	0
Adenosine_kin	PF04008	Adenosine specific kinase	0
Adenovirus-41_E3	PF27706	Adenovirus 41, E3-31.6kDa protein	0
Adeno_100	PF02438	Late 100kD protein	0
Adeno_52K	PF03052	Adenoviral protein L1 52/55-kDa	0
Adeno_E1A	PF02703	Early E1A protein	0
Adeno_E1B_19K	PF01691	Adenovirus E1B 19K protein / small t-antigen	0
Adeno_E1B_55K	PF01696	Adenovirus EB1 55K protein / large t-antigen	0
Adeno_E1B_55K_N	PF04623	Adenovirus E1B protein N-terminus	0
Adeno_E3	PF06040	Adenovirus E3 protein	0
Adeno_E3A	PF05248	Adenovirus E3A	0
Adeno_E3B	PF03376	Adenovirus E3B protein	0
Adeno_E3_14_5	PF04834	Early E3 14.5 kDa protein	0
Adeno_E3_15_3	PF03307	Adenovirus 15.3kD protein in E3 region	0
Adeno_E3_CR1	PF02440	Adenovirus E3 region protein CR1	0
Adeno_E3_CR2	PF02439	Adenovirus E3 region protein CR2	0
Adeno_E4	PF05385	Mastadenovirus early E4 13 kDa protein	0
Adeno_E4_34	PF04528	Adenovirus early E4 34 kDa protein conserved region	0
Adeno_E4_ORF3	PF06931	Mastadenovirus E4 ORF3 protein	0
Adeno_GP19K	PF04881	Adenovirus GP19K	0
Adeno_hexon	PF01065	Hexon, adenovirus major coat protein, N-terminal domain	0
Adeno_hexon_C	PF03678	Hexon, adenovirus major coat protein, C-terminal domain	0
Adeno_IVa2	PF02456	Adenovirus IVa2 protein	0
Adeno_knob	PF00541	Adenoviral fibre protein (knob domain)	0
Adeno_L433K_22K	PF11081	Adenovirus L4-33K/L4-22K	0
Adeno_Penton_B	PF01686	Adenovirus penton base protein	0
Adeno_PIX	PF03955	Adenovirus hexon-associated protein (IX)	0
Adeno_PV	PF03910	Adenovirus minor core protein PV	0
Adeno_PVIII	PF01310	Adenovirus hexon associated protein, protein VIII	0
Adeno_PX	PF05829	Adenovirus late L2 mu core protein (Protein X)	0
Adeno_shaft	PF00608	Adenoviral fibre protein (repeat/shaft region)	0
Adeno_terminal	PF02459	Adenoviral DNA terminal protein	0
Adeno_VII	PF03228	Adenoviral core protein VII	0
AdenylateSensor	PF16579	Adenylate sensor of SNF1-like protein kinase	0
Adenylate_cycl	PF01295	Adenylate cyclase, class-I, second domain	0
Adenylate_cycl_3rd	PF26690	Adenylate cyclase, class-I, third domain	0
Adenylate_cycl_4th	PF26691	Adenylate cyclase, class-I, fourth domain	0
Adenylate_cycl_C	PF26693	Adenylate cyclase, class-I, C-terminal	0
Adenylsucc_synt	PF00709	Adenylosuccinate synthetase	0
Adenyl_cycl_N	PF12633	Adenylate cyclase NT domain	0
Adenyl_transf	PF04439	Streptomycin adenylyltransferase	0
AdeT1_2	PF19582	Solute-binding protein AdeT 1/2	0
AdfA	PF23813	Anti-DarT factor A	0
ADGRF2P_N	PF27521	ADGRF2P-like, N-terminal domain	0
ADGRF3_N	PF25387	ADGRF3-like, N-terminal domain	0
ADGRG2_N	PF26152	ADGRG2, N-terminal domain	0
AdHead_fibreRBD	PF16812	C-terminal head domain of the fowl adenovirus type 1 long fibre	0
Adhes-Ig_like	PF09085	Adhesion molecule, immunoglobulin-like	0
Adhesin_Dr	PF04619	Dr-family adhesin	0
Adhesin_E	PF16747	Surface-adhesin protein E	0
Adhesin_P1_C	PF03257	Mycoplasma adhesin P1, C-terminal	0
Adhesin_P1_N	PF18652	Adhesin P1 N-terminal domain	0
ADH_Fe_C	PF25137	Fe-containing alcohol dehydrogenase family, C-terminal	0
ADH_N	PF08240	Alcohol dehydrogenase GroES-like domain	0
ADH_N_2	PF16884	N-terminal domain of oxidoreductase	0
adh_short	PF00106	short chain dehydrogenase	0
adh_short_C2	PF13561	Enoyl-(Acyl carrier protein) reductase	0
ADH_zinc_N	PF00107	Zinc-binding dehydrogenase	0
ADH_zinc_N_2	PF13602	Zinc-binding dehydrogenase	0
ADI	PF02274	Arginine deiminase	0
ADIP	PF11559	Afadin- and alpha -actinin-Binding	0
Adipogenin	PF15202	Adipogenin	0
Adipokin_hormo	PF06377	Adipokinetic hormone	0
ADK	PF00406	Adenylate kinase	0
ADK_lid	PF05191	Adenylate kinase, active site lid	0
ADNP_N	PF19627	Activity-dependent neuroprotector homeobox protein N-terminal	0
AdoHcyase	PF05221	S-adenosyl-L-homocysteine hydrolase	0
AdoHcyase_NAD	PF00670	S-adenosyl-L-homocysteine hydrolase, NAD binding domain	0
AdoMetDC_leader	PF08132	S-adenosyl-l-methionine decarboxylase leader peptide	0
AdoMet_dc	PF02675	S-adenosylmethionine decarboxylase	0
AdoMet_MTase	PF07757	Predicted AdoMet-dependent methyltransferase	0
AdoMet_Synthase	PF01941	S-adenosylmethionine synthetase (AdoMet synthetase)	0
ADPrib_exo_Tox	PF03496	ADP-ribosyltransferase exoenzyme	0
ADPRTs_Tse2	PF18648	Tse2 ADP-ribosyltransferase toxin	0
ADP_PFK_GK	PF04587	ADP-specific Phosphofructokinase/Glucokinase conserved region	0
ADP_ribosyl_GH	PF03747	ADP-ribosylglycohydrolase	0
AdSDV_VP1	PF25662	Densovirus VP1 protein	0
ADSL_C	PF10397	Adenylosuccinate lyase C-terminus	0
Adt-1	PF25379	Adt-1-like domain	0
ADYC	PF20032	ADYC domain	0
Ad_cyc_g-alpha	PF08509	Adenylate cyclase G-alpha binding domain	0
Ad_Cy_reg	PF16701	Adenylate cyclase regulatory domain	0
Aegerolysin	PF06355	Aegerolysin	0
Aegyptin_C	PF25001	Aegyptin, C-terminal domain	0
AEP-like	PF24387	Archaeo-eukaryotic primase 1D-like	0
AEP-TOTE	PF22548	TOTE conflict system, Archaeo-Eukaryotic Primase domain	0
AEP1	PF17049	ATPase expression protein 1	0
AEP_C962R	PF23162	C962R protein N-terminal AEP domain	0
Aerolysin	PF01117	Aerolysin toxin	0
AF-4	PF05110	AF-4 proto-oncoprotein N-terminal region	0
AF0631_C	PF27426	AF0631-like C-terminal four-helix domain	0
AF0631_N	PF27425	AF0631-like N-terminal beta-barrel domain	0
AF0772_C	PF27411	AF0772-like protein C-terminal domain	0
AF0774	PF27410	AF0774-like protein	0
AF0891	PF27424	AF0891-like three-helix membrane protein	0
AF0941-like	PF14591	AF0941-like	0
AF1548-like_C	PF22357	AF1548-like, C-terminal	0
AF1633	PF27423	AF1633-like membrane protein	0
AF2028_3rd	PF27409	AF2028-like protein third domain	0
AF2028_C	PF27408	AF2028-like protein C-terminal domain	0
AF2210	PF27422	AF2210-like protein	0
AF2212-like	PF01954	AF2212-like	0
AF2331-like	PF14556	AF2331-like protein	0
AF4_int	PF18875	AF4 interaction motif	0
AfaD	PF05775	Enterobacteria AfaD invasin protein	0
Afaf	PF15339	Acrosome formation-associated factor	0
AfAlkA-like_TBP-like	PF22394	AfAlkA-like, TATA-box binding protein-like domain	0
AFDN	PF26705	Afadin-like domain	0
AFF4_CHD	PF18876	AFF4, C-terminal homology domain	0
AFG1_ATPase	PF03969	AFG1-like ATPase	0
Afi1	PF07792	Docking domain of Afi1 for Arf3 in vesicle trafficking	0
AflR	PF08493	Aflatoxin regulatory protein	0
AFOR_C	PF01314	Aldehyde ferredoxin oxidoreductase, domains 2 & 3	0
AFOR_N	PF02730	Aldehyde ferredoxin oxidoreductase, N-terminal domain	0
AFP	PF02420	Insect antifreeze protein repeat	0
AFP_2	PF18815	Bacterial antifreeze protein repeat	0
AfsA	PF03756	A-factor biosynthesis hotdog domain	0
AFT	PF08731	Transcription factor AFT	0
Aft1_HRA	PF11786	Aft1 HRA domain	0
Aft1_HRR	PF11787	Aft1 HRR domain	0
Aft1_OSA	PF11785	Aft1 osmotic stress response (OSM) domain	0
AftA_C	PF12249	Arabinofuranosyltransferase A C terminal	0
AftA_N	PF12250	Arabinofuranosyltransferase N terminal	0
AftB_C	PF26371	AftB family C-terminal domain	0
AFUB_07903_YDR124W_hel	PF11001	YDR124W-like, helical bundle domain	0
AF_0059	PF27352	AF_0059 family	0
AF_0136_C	PF27313	AF_0136 family C-terminal domain	0
AF_0136_N	PF27315	AF_0136 family N-terminal domain	0
AF_0155	PF27217	AF_0155 Rossmann-like domain	0
AF_0334	PF27236	Uncharacterized protein AF_0334 family	0
AF_0414	PF27375	AF_0414 family	0
AF_0587-like_pre-PUA	PF22176	AF_0587-like, pre-PUA domain	0
AF_0692	PF27245	Uncharacterized membrane protein AF_0692 family	0
AF_0843	PF27297	Archaeal AF_0843 family	0
AF_0896_M	PF27341	AF_0896 family middle domain	0
AF_0924	PF22185	Uncharacterized protein AF_0924	0
AF_0970	PF27382	AF_0970 family	0
AF_1016	PF27327	AF_1016 family	0
AF_1253	PF27253	Uncharacterized protein AF_1253 family	0
AF_1283	PF27384	AF_1283 family	0
AF_1314_C	PF27252	Uncharacterized protein AF_1314, C-terminal domain	0
AF_1327	PF27271	Uncharacterized membrane protein AF_1327 family	0
AF_1447	PF27350	AF_1447 domain	0
AF_1457	PF27291	Archaeal AF_1457 family	0
AF_1499	PF27259	Uncharacterized membrane protein AF_1499 family	0
AF_1575	PF27293	Archaeal AF_1575 family	0
AF_1625_C	PF27237	Uncharacterized protein AF_1625, C-terminal domain	0
AF_1680	PF27235	Uncharacterized protein AF_1680 family	0
AF_1763-like_C	PF21768	AF_1763-like, C-terminal domain	0
AF_1845	PF27226	AF_1845 START domain-like	0
AF_1859_N	PF27225	AF_1859 N-terminal domain	0
AF_1994_N	PF27311	AF_1994 family N-terminal domain	0
AF_2048_N	PF27367	AF_2048 family N-terminal domain	0
AF_2141	PF27374	AF_2141 family	0
AF_2299-like_N	PF21682	CDP-alcohol phosphatidyltransferase AF_2299-like, N-terminal	0
AF_2379	PF27306	AF_2379 family	0
AF_2407	PF27302	AF_2407 family	0
Ag332	PF04671	Erythrocyte membrane-associated giant protein antigen 332	0
AGA-YXIM_GBD	PF21254	Beta-agarase/YXIM esterase-like, galactose-binding domain-like	0
AGA2	PF17366	A-agglutinin-binding subunit Aga2	0
AGAO-like_N2	PF21994	AGAO-like N2 domain	0
Agarase_CBM	PF17992	Agarase CBM like domain	0
Agd3_C	PF25117	Agd3 C-terminal domain	0
Agd3_CE	PF25115	Agd3 deacetylase domain	0
Agenet	PF05641	Agenet domain	0
Agglutinin	PF07468	Agglutinin domain	0
Agglutinin_C	PF18021	Agglutinin C-terminal	0
AGH	PF17558	Androgenic gland hormone	0
AgI_II_C2	PF17998	Cell surface antigen I/II C2 terminal domain	0
AGK_C	PF19712	Acylglycerol kinase C-terminal	0
Agl23_C	PF26681	Agl23 flippase-associated protein C-terminal domain	0
AglB_core-like	PF22627	AglB core domain	0
AglB_L1	PF18079	Archaeal glycosylation protein B long peripheral domain	0
AGMP_C	PF24858	Alkylglycerol monooxygenase C-terminal domain	0
AGOG	PF09171	N-glycosylase/DNA lyase	0
Agouti	PF05039	Agouti protein	0
Ago_hook	PF10427	Argonaute hook	0
Ago_Mid	PF22474	Argonaute, middle domain	0
Ago_MID_bact	PF22362	Argonaute, middle domain, bacteria	0
AGO_N	PF18236	Argonaute N domain	0
Ago_N_1	PF18351	Fungal Argonaute N-terminal domain	0
Ago_N_2	PF22472	Argonaute, N-terminal domain	0
Ago_N_3	PF22476	Argonaute, N-terminal domain	0
Ago_PAZ_arc	PF22333	Argonaute, PAZ domain, archaea	0
AGP	PF06376	Arabinogalactan peptide	0
AGP40	PF28140	Arabinogalactan protein 40	0
aGPT-Pplase3	PF18746	Alpha-glutamyl/putrescinyl thymine pyrophosphorylase clade 3	0
AgrB	PF04647	Accessory gene regulator B	0
AGRB_N	PF19188	Adhesion GPCR B N-terminal region	0
AgrD	PF05931	Staphylococcal AgrD protein	0
Agro_virD5	PF04730	Agrobacterium VirD5 protein	0
AGS_C	PF18134	Adenylyl/Guanylyl and SMODS C-terminal sensor domain	0
AGT	PF11440	DNA alpha-glucosyltransferase	0
AGTRAP	PF06396	Angiotensin II, type I receptor-associated protein (AGTRAP)	0
Aha1_N	PF09229	Activator of Hsp90 ATPase, N-terminal	0
AHC1_C	PF25911	AHC1 C-terminal domain	0
AHC1_N	PF25910	AHC1 N-terminal	0
AHD	PF17793	ANC1 homology domain (AHD)	0
AHH	PF14412	A nuclease family of the HNH/ENDO VII superfamily with conserved AHH	0
AHJR-like	PF18743	REase_AHJR-like	0
AHL_synthase	PF17327	Acyl homoserine lactone synthase	0
AhpC-TSA	PF00578	AhpC/TSA family	0
AhpC-TSA_2	PF13911	AhpC/TSA antioxidant enzyme	0
AHSA1	PF08327	Activator of Hsp90 ATPase homolog 1-like protein	0
AHSP	PF09236	Alpha-haemoglobin stabilising protein	0
AhtL-like_1st	PF21423	Pyrogallol hydroxytransferase large subunit-like, domain 1	0
AH_C	PF21986	Allophanate hydrolase C-terminal domain	0
AI-2E_transport	PF01594	AI-2E family transporter	0
AI2M-like_HNH	PF21368	AI2M/AI1M-like, HNH endonuclease	0
AIB	PF15334	Aurora kinase A and ninein interacting protein	0
AICARFT_IMPCHas	PF01808	AICARFT/IMPCHase bienzyme	0
AID	PF08210	Activation-induced cytidine deaminase (AID)	0
AIDA	PF16168	Adhesin of bacterial autotransporter system, probable stalk	0
Aida_C2	PF14186	Axin interactor dorsalisation-associated protein, C-terminal	0
Aida_N	PF08910	Aida N-terminus	0
AidB_N	PF18158	Adaptive response protein AidB N-terminal domain	0
AIF-1	PF21008	Allograft inflammatory factor 1	0
AIF-MLS	PF14962	Mitochondria Localisation Sequence	0
AIF_C	PF14721	Apoptosis-inducing factor, mitochondrion-associated, C-term	0
AIG1	PF04548	AIG1 family	0
AIG2_2	PF13772	AIG2-like family	0
Ail_Lom	PF06316	Enterobacterial Ail/Lom protein	0
AIM11_N	PF28272	AIM11 N-terminal domain	0
Aim19	PF10315	Altered inheritance of mitochondria protein 19	0
Aim21	PF11489	Altered inheritance of mitochondria protein 21	0
AIM24	PF01987	Mitochondrial biogenesis AIM24	0
AIM3	PF17096	Altered inheritance of mitochondria protein 3	0
AIM3_BBC1_C	PF25459	AIM3/BBC1 Cysteine proteinase-fold domain	0
AIM5	PF17050	Altered inheritance of mitochondria 5	0
AIMA-like_N	PF21568	1,3-alpha-isomaltosidase-like, N-terminal domain	0
AIMP2_LysRS_bd	PF16780	AIMP2 lysyl-tRNA synthetase binding domain	0
AimR	PF22871	AimR transcriptional regulator-like	0
AIP3	PF03915	Actin interacting protein 3	0
Aip3p_Bud6_N	PF23153	Aip3p/Bud6 N-terminal domain	0
AIPR	PF10592	AIPR protein	0
AIPR_N	PF22879	Abortive infection phage resistance protein N-terminal domain	0
AIR2-like_ZnK4	PF21759	AIR2-like, CCHC-type 1 zinc finger 4	0
AIRC	PF00731	AIR carboxylase	0
AIRS	PF00586	AIR synthase related protein, N-terminal domain	0
AIRS_C	PF02769	AIR synthase related protein, C-terminal domain	0
AJAP1_PANP_C	PF15298	AJAP1/PANP C-terminus	0
Ajm-1	PF26649	Apical junction molecule ajm-1 alpha/beta domain	0
AJM1_C	PF27982	Apical junction component 1 C-terminal domain	0
AKAP28	PF14469	28 kDa A-kinase anchor	0
AKAP2_C	PF15304	A-kinase anchor protein 2 C-terminus	0
AKAP7_NLS	PF10469	AKAP7 2'5' RNA ligase-like domain	0
AKAP7_RIRII_bdg	PF10470	PKA-RI-RII subunit binding domain of A-kinase anchor protein	0
AKAP95	PF04988	A-kinase anchoring protein 95 (AKAP95)	0
AKAP9_C	PF27603	AKAP9 C-terminal domain	0
AKAP9_coil_N	PF27598	AKAP9 N-terminal coiled coil domain	0
AKAP_110	PF05716	A-kinase anchor protein 110 kDa (AKAP 110)	0
AKIP1	PF27911	A-kinase-interacting protein 1	0
AKNA	PF12443	AT-hook-containing transcription factor	0
ALA1	PF26023	Alanine--tRNA ligase domain	0
ALAD	PF00490	Delta-aminolevulinic acid dehydratase	0
AlaDh_PNT_C	PF01262	Alanine dehydrogenase/PNT, C-terminal domain	0
AlaDh_PNT_N	PF05222	Alanine dehydrogenase/PNT, N-terminal domain	0
AlaE	PF06610	L-alanine exporter	0
Alanine_zipper	PF11839	Alanine-zipper, major outer membrane lipoprotein	0
Ala_racemase_C	PF00842	Alanine racemase, C-terminal domain	0
Ala_racemase_N	PF01168	Alanine racemase, N-terminal domain	0
Alb1	PF09135	Alb1	0
Alba	PF01918	Alba	0
Albumin_I	PF08027	Albumin I chain b	0
Albumin_I_a	PF16720	Albumin I chain a	0
ALC	PF17527	Phage ALC protein	0
AlcCBM31	PF11606	Family 31 carbohydrate binding protein	0
Aldedh	PF00171	Aldehyde dehydrogenase family	0
Aldolase	PF01081	KDPG and KHG aldolase	0
Aldolase_II	PF00596	Class II Aldolase and Adducin N-terminal domain	0
Aldose_epim	PF01263	Aldose 1-epimerase	0
Aldo_ket_red	PF00248	Aldo/keto reductase family	0
Ald_deCOase	PF11266	Long-chain fatty aldehyde decarbonylase	0
Ald_Xan_dh_C	PF01315	Aldehyde oxidase and xanthine dehydrogenase, a/b hammerhead domain	0
ALE2_N	PF23180	Receptor-like PK ALE2 N-terminal domain	0
ALF	PF03752	Short repeats of unknown function	0
Alfin	PF12165	Alfin	0
ALG11_N	PF15924	ALG11 mannosyltransferase N-terminus	0
Alg14	PF08660	Oligosaccharide biosynthesis protein Alg14 like	0
Alg17C_C	PF22686	Exo-oligoalginate lyase-like, C-terminal domain	0
ALG3	PF05208	ALG3 protein	0
Alg6_Alg8	PF03155	ALG6, ALG8 glycosyltransferase family	0
AlgF	PF11182	Alginate O-acetyl transferase AlgF	0
Alginate_exp	PF13372	Alginate export	0
Alginate_lyase	PF05426	Alginate lyase	0
Alginate_lyase2	PF08787	Alginate lyase	0
AlgK_TPR	PF27483	AlgK tetratricopeptide repeat domain	0
AlgP_helical	PF27285	AlgP helical domain	0
ALGX	PF16822	SGNH hydrolase-like domain, acetyltransferase AlgX	0
ALIX_LYPXL_bnd	PF13949	ALIX V-shaped domain binding to HIV	0
AlkA_N	PF06029	AlkA N-terminal domain	0
ALKBH10B_N	PF27981	RNA demethylase ALKBH10B N-terminal domain	0
ALKBH8_N	PF09004	Alkylated DNA repair protein alkB homolog 8, N-terminal	0
ALKL1_2	PF15129	ALK and LTK ligand 1/2	0
Alkyl_sulf_C	PF14864	Alkyl sulfatase C-terminal	0
Alkyl_sulf_dimr	PF14863	Alkyl sulfatase dimerisation	0
AlkZ-like	PF06224	DNA glycosylase AlkZ-like	0
AlkZ-rel	PF24741	AlkZ related	0
ALK_LTK_GRD	PF12810	ALK/LTK, Glycine-rich domain	0
Alk_phosphatase	PF00245	Alkaline phosphatase	0
All-alpha_MIP2	PF26751	MIP2 all alpha domain	0
Allantoicase	PF03561	Allantoicase repeat	0
Allatostatin	PF05953	Allatostatin	0
Allene_ox_cyc	PF06351	Allene oxide cyclase	0
Allergen_Asp_f_4	PF25312	Allergen Asp f 4-like domain	0
Allexi_40kDa	PF05549	Allexivirus 40kDa protein	0
AllG	PF06545	Oxamate carbamoyltransferase subunit AllG	0
AllH	PF11392	Oxamate carbamoyltransferase subunit AllH	0
Alliinase_C	PF04864	Allinase	0
ALMS_motif	PF15309	ALMS motif	0
ALMS_repeat	PF18727	Alstrom syndrome repeat	0
ALMT	PF11744	Aluminium activated malate transporter	0
ALN	PF17696	Another-regulin-like	0
ALN_composite	PF24890	Allantoinase, composite domain	0
ALO	PF04030	D-arabinono-1,4-lactone oxidase	0
ALOG_dom	PF04852	ALOG domain	0
Alp7A_like_C	PF22128	Alp7A C-terminal domain	0
Alpha-2-MRAP_C	PF06401	Alpha-2-macroglobulin RAP, C-terminal domain	0
Alpha-2-MRAP_N	PF06400	Alpha-2-macroglobulin RAP, N-terminal domain	0
Alpha-amylase	PF00128	Alpha amylase, catalytic domain	0
Alpha-amylase_C	PF02806	Alpha amylase, C-terminal all-beta domain	0
Alpha-amylase_C_2	PF22026	Alpha-amylase C-terminal domain	0
Alpha-amylase_N	PF02903	Alpha amylase, N-terminal ig-like domain	0
Alpha-amyl_C	PF09071	Alpha-amylase, C terminal	0
Alpha-amyl_C2	PF07821	Alpha-amylase C-terminal beta-sheet domain	0
Alpha-amy_C_pro	PF09154	Alpha-amylase C-terminal	0
Alpha-E	PF04168	A predicted alpha-helical domain with a conserved ER motif.	0
alpha-hel2	PF14456	Alpha-helical domain 2	0
Alpha-L-AF_C	PF06964	Alpha-L-arabinofuranosidase C-terminal domain	0
Alpha-mann_mid	PF09261	Alpha mannosidase middle domain	0
AlphaC_N	PF08829	Alpha C protein N terminal	0
AlphaC_N2	PF17480	AlphaC N-terminal domain 2	0
Alpha_adaptinC2	PF02883	Adaptin C-terminal domain	0
Alpha_adaptin_C	PF02296	Alpha adaptin AP2, C-terminal domain	0
Alpha_E1_glycop	PF01589	Alphavirus E1 glycoprotein	0
Alpha_E2_glycop	PF00943	Alphavirus E2 glycoprotein	0
Alpha_E3_glycop	PF01563	Alphavirus E3 glycoprotein	0
Alpha_GJ	PF03229	Alphavirus glycoprotein J	0
Alpha_Helical	PF18489	Alpha helical domain	0
Alpha_kinase	PF02816	Alpha-kinase family	0
Alpha_L_fucos	PF01120	Alpha-L-fucosidase	0
Alpha_TIF	PF02232	Alpha trans-inducing protein (Alpha-TIF)	0
Alph_Pro_TM	PF09608	Putative transmembrane protein (Alph_Pro_TM)	0
ALP_N	PF17989	Actin like proteins N terminal domain	0
Alr0857	PF28246	Alr0857-like	0
Alr1449	PF27270	Alr1449	0
Alr2735	PF27288	Alr2735	0
Alr2735_N	PF27301	Alr2735 N-terminal domain	0
ALS2CR8	PF15299	Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 8	0
Alsin_RLD	PF25384	Alsin RCC1-like domain	0
ALS_ss_C	PF10369	Small subunit of acetolactate synthase	0
AltA1	PF16541	Alternaria alternata allergen 1	0
ALTTAQ_rpt	PF20080	ALTTAQ repeat	0
Alveol-reg_P311	PF11092	Neuronal protein 3.1 (p311)	0
AMA-1	PF02430	Apical membrane antigen 1	0
Amanitin	PF24112	Amanitin toxin	0
Amastin	PF07344	Amastin surface glycoprotein	0
AmcA_3a	PF28164	Multiple cyclophane triceptide AmcA, group 3a	0
